INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,Attribute,ID,SourceFile,Habitat
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_003835_000.wav,5,08-13-24,0.026794000,0,08-12-24,0.526794000,12,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,LyDDtoH4ViVw9oJfcWVe+g==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_030445_000.wav,5,08-13-24,0.128299000,3,08-12-24,0.628299000,15,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,kbQNcaLBWUND7kzy7SHylw==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_013120_000.wav,5,08-13-24,0.063426000,1,08-12-24,0.563426000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0fRZF7+7U8r8WRmBriUwhw==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_041525_000.wav,5,08-13-24,0.177373000,4,08-12-24,0.677373000,16,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,DoiFDMT8eLb+9hmFa06WMA==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_040405_000.wav,5,08-13-24,0.169502000,4,08-12-24,0.669502000,16,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,ha+uiuOmYqmicpUvx8BB2w==,MANUAL ID.1,MO1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_050225_000.wav,5,08-13-24,0.210012000,5,08-12-24,0.710012000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,K1lGl3Yb3AFAF+hCScB6Ng==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_053120_000.wav,5,08-13-24,0.230093000,5,08-12-24,0.730093000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,X4KJ1zTUAH9DKCbPbCgZLA==,MANUAL ID.1,MGOU,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_013840_000.wav,5,08-13-24,0.068519000,1,08-12-24,0.568519000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,z7mDAs53rPdpnBw/0i9boA==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_053420_000.wav,5,08-13-24,0.232176000,5,08-12-24,0.732176000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0kGBT2q+JxZNwcsYFBzxEQ==,MANUAL ID.1,MO1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_053605_000.wav,5,08-13-24,0.233391000,5,08-12-24,0.733391000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RcPkFaux6ogW2Ov5rchwWA==,MANUAL ID.1,MO1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_055205_000.wav,5,08-13-24,0.244502000,5,08-12-24,0.744502000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,syzKog2FcqUmUT+Xfir18Q==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_053935_000.wav,5,08-13-24,0.235822000,5,08-12-24,0.735822000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,/JZhkOJEy1T52Q/f0RRdyA==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_055940_000.wav,5,08-13-24,0.249769000,5,08-12-24,0.749769000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,pf7kJuFRuMA86hLI/ikYkA==,MANUAL ID.1,PATRA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_055935_000.wav,5,08-13-24,0.249711000,5,08-12-24,0.749711000,17,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,feUbijC5iNjQYfon9M8Onw==,MANUAL ID.1,PATRA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_014020_000.wav,5,08-13-24,0.069676000,1,08-12-24,0.569676000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1rFpF6eFBaxcwo7M7+KBEA==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_014035_000.wav,5,08-13-24,0.069850000,1,08-12-24,0.569850000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,d7laXfEqtEo9LLdgOGBHAA==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_014845_000.wav,5,08-13-24,0.075521000,1,08-12-24,0.575521000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6sGA4bPU7FrUWy9fVJknKw==,MANUAL ID.1,MAFU,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_014850_000.wav,5,08-13-24,0.075579000,1,08-12-24,0.575579000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IOMQi64JG8FOpMqSxFSdJg==,MANUAL ID.1,MAFU,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_015935_000.wav,5,08-13-24,0.083044000,1,08-12-24,0.583044000,13,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,cDx+NHLq8YcduhmiGyRsGg==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_020000_000.wav,5,08-13-24,0.083333000,2,08-12-24,0.583333000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wqd3Uv8H7iFDkZX29ryveA==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_020500_000.wav,5,08-13-24,0.086806000,2,08-12-24,0.586806000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,IN5arBY3y5RCUPGlynPApw==,MANUAL ID.1,VMI1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_020545_000.wav,5,08-13-24,0.087326000,2,08-12-24,0.587326000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wnc0mKiMikgcYyZKIaLNJQ==,MANUAL ID.1,MO1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_020550_000.wav,5,08-13-24,0.087384000,2,08-12-24,0.587384000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Hqj/Kfvv/aVInHEh5ycp4A==,MANUAL ID.1,MO1,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_021050_000.wav,5,08-13-24,0.090856000,2,08-12-24,0.590856000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2bYCG5wVrUL8qdJ0KezzHQ==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_022115_000.wav,5,08-13-24,0.098090000,2,08-12-24,0.598090000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,htg/x9xGltGLxHWqRsvcHw==,MANUAL ID.1,JURO,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NA,20240813_022520_000.wav,5,08-13-24,0.100926000,2,08-12-24,0.600926000,14,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,jpP3iFSLpD+q2Kf8I4BvOQ==,MANUAL ID.1,GLEMA,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_175845_000.wav,5,08-12-24,0.749132000,17,08-12-24,0.249132000,5,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1606CVUDQkECg1qfYAVGyg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_175905_000.wav,5,08-12-24,0.749363000,17,08-12-24,0.249363000,5,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,aAw/ovanCj0aDh21vcPv5w==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180005_000.wav,5,08-12-24,0.75005800,18,08-12-24,0.25005800,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bl/Ylh7cdApeT/BbQZ02bg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180050_000.wav,5,08-12-24,0.750579000,18,08-12-24,0.250579000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6J75xfrRQ6KDjBwIHm7/mA==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180105_000.wav,5,08-12-24,0.750752000,18,08-12-24,0.250752000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,WAFodey6Q386Jn+nVi/Fxg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180115_000.wav,5,08-12-24,0.750868000,18,08-12-24,0.250868000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bzm9C2TpuU4/25IpNDsPIg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180335_000.wav,5,08-12-24,0.752488000,18,08-12-24,0.252488000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,xq3pR2Xi0V70NG1EwK8qFw==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_180440_000.wav,5,08-12-24,0.753241000,18,08-12-24,0.253241000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,EAHovFrovVdxMhKdUrIMjg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_182700_000.wav,5,08-12-24,0.76875,18,08-12-24,0.26875,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NkN6eA6yZ1y5xmzP3a2TkA==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_183110_000.wav,5,08-12-24,0.771644000,18,08-12-24,0.271644000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Pa6B9IDpWXpuiPkzmsxtfg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_183145_000.wav,5,08-12-24,0.772049000,18,08-12-24,0.272049000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,mLkKgU+KaPiCPjAmhbu+5g==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_183150_000.wav,5,08-12-24,0.772106000,18,08-12-24,0.272106000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3s/7vRnTZ4S7xLAbjn7nxw==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_184830_000.wav,5,08-12-24,0.783681000,18,08-12-24,0.283681000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Iz7c+wmgocT6Xf5SsS6uiA==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_185500_000.wav,5,08-12-24,0.788194000,18,08-12-24,0.288194000,6,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,arWUoPQ2IJUbCOsTNSkQGg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190520_000.wav,5,08-12-24,0.79537000,19,08-12-24,0.29537000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,mV4teCP7wefYkSRIf14l4A==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190525_000.wav,5,08-12-24,0.795428000,19,08-12-24,0.295428000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,tzbCL/ZotU6vM9ZWdK69rg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190550_000.wav,5,08-12-24,0.795718000,19,08-12-24,0.295718000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Q8mINmhJVP6hck/zMW0UZg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190610_000.wav,5,08-12-24,0.795949000,19,08-12-24,0.295949000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,HazkoY7bAgiTVV1iza+UDg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190615_000.wav,5,08-12-24,0.796007000,19,08-12-24,0.296007000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A0M3LHt+DHD6JRD3XvLRqQ==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190620_000.wav,5,08-12-24,0.796065000,19,08-12-24,0.296065000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NI36iS9cxka9CwkUeD2PCw==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190625_000.wav,5,08-12-24,0.796123000,19,08-12-24,0.296123000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,dCTJWOCmDL9eCnJO0ioEWg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190630_000.wav,5,08-12-24,0.796181000,19,08-12-24,0.296181000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NyAsq/HiTzzBdPWLwFgaSg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190635_000.wav,5,08-12-24,0.796238000,19,08-12-24,0.296238000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bJZq6Pzx9wFFUQlyG/2EdA==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190640_000.wav,5,08-12-24,0.796296000,19,08-12-24,0.296296000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,b5ssgqYva59KEnBZH+f61A==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_190930_000.wav,5,08-12-24,0.798264000,19,08-12-24,0.298264000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Is5LHCpnUNZF4c33uCCMLg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191530_000.wav,5,08-12-24,0.802431000,19,08-12-24,0.302431000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,wU1NgxgxTmqKcVCG/9Pd5A==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191535_000.wav,5,08-12-24,0.802488000,19,08-12-24,0.302488000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,aQEuCJ8FID1S3o1OtQHVPg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191540_000.wav,5,08-12-24,0.802546000,19,08-12-24,0.302546000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,rsFra0atTqo7CFgRYi4uWQ==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191545_000.wav,5,08-12-24,0.802604000,19,08-12-24,0.302604000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,g41vlBOuwHySglRKuLu5Jw==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191550_000.wav,5,08-12-24,0.802662000,19,08-12-24,0.302662000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,M5Kv4kI0xv8xayg2IIDa9w==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191605_000.wav,5,08-12-24,0.802836000,19,08-12-24,0.302836000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9TKkyKz141LBcUOusTN+Rg==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191610_000.wav,5,08-12-24,0.802894000,19,08-12-24,0.302894000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,tk9y5Z30vNVtC0Qx+OZing==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA4 - Agriculture - RR5 - 12-Aug-24\MA4_1\wav,NOISE,20240812_191615_000.wav,5,08-12-24,0.802951000,19,08-12-24,0.302951000,7,NA,NA,AudioMoth,249C600363FAA119,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,mEYwuL0l7y7QsEMbRyXfKA==,MANUAL ID.1,Noise,meta_MA4_1_EDITED.csv.xlsx,AG
